Gender,Age,Ethnicity,Location,Income
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,0,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
0,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
1,11,0,1,0
1,11,0,1,0
1,11,0,1,0
1,11,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,0,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
0,12,0,0,0
0,12,0,1,0
0,12,0,1,0
0,12,0,1,0
